data,ano,mes,nome_mes,dia,dia_semana,nome_dia_semana,trimestre,semestre,eh_final_de_semana,eh_dia_util
2012-08-22,2012,8,Agosto,22,4,Quarta-Feira,3,2,False,True
2012-08-23,2012,8,Agosto,23,5,Quinta-Feira,3,2,False,True
2012-08-24,2012,8,Agosto,24,6,Sexta-Feira,3,2,False,True
2012-08-25,2012,8,Agosto,25,7,Sábado,3,2,True,False
2012-08-26,2012,8,Agosto,26,1,Domingo,3,2,True,False
2012-08-30,2012,8,Agosto,30,5,Quinta-Feira,3,2,False,True
2012-08-31,2012,8,Agosto,31,6,Sexta-Feira,3,2,False,True
2012-09-03,2012,9,Setembro,3,2,Segunda-Feira,3,2,False,True
2012-09-04,2012,9,Setembro,4,3,Terça-Feira,3,2,False,True
2012-09-05,2012,9,Setembro,5,4,Quarta-Feira,3,2,False,True
2012-09-06,2012,9,Setembro,6,5,Quinta-Feira,3,2,False,True
2012-09-07,2012,9,Setembro,7,6,Sexta-Feira,3,2,False,True
2012-09-08,2012,9,Setembro,8,7,Sábado,3,2,True,False
2012-09-10,2012,9,Setembro,10,2,Segunda-Feira,3,2,False,True
2012-09-11,2012,9,Setembro,11,3,Terça-Feira,3,2,False,True
2012-09-12,2012,9,Setembro,12,4,Quarta-Feira,3,2,False,True
2012-09-13,2012,9,Setembro,13,5,Quinta-Feira,3,2,False,True
2012-09-14,2012,9,Setembro,14,6,Sexta-Feira,3,2,False,True
2012-09-15,2012,9,Setembro,15,7,Sábado,3,2,True,False
2012-09-16,2012,9,Setembro,16,1,Domingo,3,2,True,False
2012-09-21,2012,9,Setembro,21,6,Sexta-Feira,3,2,False,True
2012-09-22,2012,9,Setembro,22,7,Sábado,3,2,True,False
2012-09-23,2012,9,Setembro,23,1,Domingo,3,2,True,False
2012-09-27,2012,9,Setembro,27,5,Quinta-Feira,3,2,False,True
2012-09-28,2012,9,Setembro,28,6,Sexta-Feira,3,2,False,True
2012-09-29,2012,9,Setembro,29,7,Sábado,3,2,True,False
2012-09-30,2012,9,Setembro,30,1,Domingo,3,2,True,False
2012-10-01,2012,10,Outubro,1,2,Segunda-Feira,4,2,False,True
2012-10-02,2012,10,Outubro,2,3,Terça-Feira,4,2,False,True
2012-10-03,2012,10,Outubro,3,4,Quarta-Feira,4,2,False,True
2012-10-06,2012,10,Outubro,6,7,Sábado,4,2,True,False
2012-10-08,2012,10,Outubro,8,2,Segunda-Feira,4,2,False,True
2012-10-11,2012,10,Outubro,11,5,Quinta-Feira,4,2,False,True
2012-10-12,2012,10,Outubro,12,6,Sexta-Feira,4,2,False,True
2012-10-13,2012,10,Outubro,13,7,Sábado,4,2,True,False
2012-10-14,2012,10,Outubro,14,1,Domingo,4,2,True,False
2012-10-15,2012,10,Outubro,15,2,Segunda-Feira,4,2,False,True
2012-10-17,2012,10,Outubro,17,4,Quarta-Feira,4,2,False,True
2012-10-18,2012,10,Outubro,18,5,Quinta-Feira,4,2,False,True
2012-10-19,2012,10,Outubro,19,6,Sexta-Feira,4,2,False,True
2012-10-20,2012,10,Outubro,20,7,Sábado,4,2,True,False
2012-10-21,2012,10,Outubro,21,1,Domingo,4,2,True,False
2012-10-22,2012,10,Outubro,22,2,Segunda-Feira,4,2,False,True
2012-10-23,2012,10,Outubro,23,3,Terça-Feira,4,2,False,True
2012-10-26,2012,10,Outubro,26,6,Sexta-Feira,4,2,False,True
2012-10-27,2012,10,Outubro,27,7,Sábado,4,2,True,False
2012-10-28,2012,10,Outubro,28,1,Domingo,4,2,True,False
2012-10-30,2012,10,Outubro,30,3,Terça-Feira,4,2,False,True
2012-10-31,2012,10,Outubro,31,4,Quarta-Feira,4,2,False,True
2012-11-01,2012,11,Novembro,1,5,Quinta-Feira,4,2,False,True
2012-11-02,2012,11,Novembro,2,6,Sexta-Feira,4,2,False,True
2012-11-03,2012,11,Novembro,3,7,Sábado,4,2,True,False
2012-11-04,2012,11,Novembro,4,1,Domingo,4,2,True,False
2012-11-05,2012,11,Novembro,5,2,Segunda-Feira,4,2,False,True
2012-11-06,2012,11,Novembro,6,3,Terça-Feira,4,2,False,True
2012-11-07,2012,11,Novembro,7,4,Quarta-Feira,4,2,False,True
2012-11-08,2012,11,Novembro,8,5,Quinta-Feira,4,2,False,True
2012-11-10,2012,11,Novembro,10,7,Sábado,4,2,True,False
2012-11-12,2012,11,Novembro,12,2,Segunda-Feira,4,2,False,True
2012-11-13,2012,11,Novembro,13,3,Terça-Feira,4,2,False,True
2012-11-14,2012,11,Novembro,14,4,Quarta-Feira,4,2,False,True
2012-11-15,2012,11,Novembro,15,5,Quinta-Feira,4,2,False,True
2012-11-16,2012,11,Novembro,16,6,Sexta-Feira,4,2,False,True
2012-11-17,2012,11,Novembro,17,7,Sábado,4,2,True,False
2012-11-18,2012,11,Novembro,18,1,Domingo,4,2,True,False
2012-11-19,2012,11,Novembro,19,2,Segunda-Feira,4,2,False,True
2012-11-20,2012,11,Novembro,20,3,Terça-Feira,4,2,False,True
2012-11-21,2012,11,Novembro,21,4,Quarta-Feira,4,2,False,True
2012-11-22,2012,11,Novembro,22,5,Quinta-Feira,4,2,False,True
2012-11-25,2012,11,Novembro,25,1,Domingo,4,2,True,False
2012-11-26,2012,11,Novembro,26,2,Segunda-Feira,4,2,False,True
2012-11-27,2012,11,Novembro,27,3,Terça-Feira,4,2,False,True
2012-11-28,2012,11,Novembro,28,4,Quarta-Feira,4,2,False,True
2012-11-29,2012,11,Novembro,29,5,Quinta-Feira,4,2,False,True
2012-12-01,2012,12,Dezembro,1,7,Sábado,4,2,True,False
2012-12-02,2012,12,Dezembro,2,1,Domingo,4,2,True,False
2012-12-03,2012,12,Dezembro,3,2,Segunda-Feira,4,2,False,True
2012-12-04,2012,12,Dezembro,4,3,Terça-Feira,4,2,False,True
2012-12-05,2012,12,Dezembro,5,4,Quarta-Feira,4,2,False,True
2012-12-06,2012,12,Dezembro,6,5,Quinta-Feira,4,2,False,True
2012-12-07,2012,12,Dezembro,7,6,Sexta-Feira,4,2,False,True
2012-12-09,2012,12,Dezembro,9,1,Domingo,4,2,True,False
2012-12-10,2012,12,Dezembro,10,2,Segunda-Feira,4,2,False,True
2012-12-11,2012,12,Dezembro,11,3,Terça-Feira,4,2,False,True
2012-12-12,2012,12,Dezembro,12,4,Quarta-Feira,4,2,False,True
2012-12-13,2012,12,Dezembro,13,5,Quinta-Feira,4,2,False,True
2012-12-14,2012,12,Dezembro,14,6,Sexta-Feira,4,2,False,True
2012-12-15,2012,12,Dezembro,15,7,Sábado,4,2,True,False
2012-12-16,2012,12,Dezembro,16,1,Domingo,4,2,True,False
2012-12-17,2012,12,Dezembro,17,2,Segunda-Feira,4,2,False,True
2012-12-18,2012,12,Dezembro,18,3,Terça-Feira,4,2,False,True
2012-12-20,2012,12,Dezembro,20,5,Quinta-Feira,4,2,False,True
2012-12-21,2012,12,Dezembro,21,6,Sexta-Feira,4,2,False,True
2012-12-22,2012,12,Dezembro,22,7,Sábado,4,2,True,False
2012-12-24,2012,12,Dezembro,24,2,Segunda-Feira,4,2,False,True
2012-12-25,2012,12,Dezembro,25,3,Terça-Feira,4,2,False,True
2012-12-27,2012,12,Dezembro,27,5,Quinta-Feira,4,2,False,True
2012-12-28,2012,12,Dezembro,28,6,Sexta-Feira,4,2,False,True
2012-12-29,2012,12,Dezembro,29,7,Sábado,4,2,True,False
2012-12-30,2012,12,Dezembro,30,1,Domingo,4,2,True,False
2012-12-31,2012,12,Dezembro,31,2,Segunda-Feira,4,2,False,True
2013-01-01,2013,1,Janeiro,1,3,Terça-Feira,1,1,False,True
2013-01-02,2013,1,Janeiro,2,4,Quarta-Feira,1,1,False,True
2013-01-03,2013,1,Janeiro,3,5,Quinta-Feira,1,1,False,True
2013-01-04,2013,1,Janeiro,4,6,Sexta-Feira,1,1,False,True
2013-01-05,2013,1,Janeiro,5,7,Sábado,1,1,True,False
2013-01-07,2013,1,Janeiro,7,2,Segunda-Feira,1,1,False,True
2013-01-08,2013,1,Janeiro,8,3,Terça-Feira,1,1,False,True
2013-01-09,2013,1,Janeiro,9,4,Quarta-Feira,1,1,False,True
2013-01-10,2013,1,Janeiro,10,5,Quinta-Feira,1,1,False,True
2013-01-11,2013,1,Janeiro,11,6,Sexta-Feira,1,1,False,True
2013-01-12,2013,1,Janeiro,12,7,Sábado,1,1,True,False
2013-01-13,2013,1,Janeiro,13,1,Domingo,1,1,True,False
2013-01-15,2013,1,Janeiro,15,3,Terça-Feira,1,1,False,True
2013-01-16,2013,1,Janeiro,16,4,Quarta-Feira,1,1,False,True
2013-01-17,2013,1,Janeiro,17,5,Quinta-Feira,1,1,False,True
2013-01-18,2013,1,Janeiro,18,6,Sexta-Feira,1,1,False,True
2013-01-20,2013,1,Janeiro,20,1,Domingo,1,1,True,False
2013-01-22,2013,1,Janeiro,22,3,Terça-Feira,1,1,False,True
2013-01-23,2013,1,Janeiro,23,4,Quarta-Feira,1,1,False,True
2013-01-24,2013,1,Janeiro,24,5,Quinta-Feira,1,1,False,True
2013-01-25,2013,1,Janeiro,25,6,Sexta-Feira,1,1,False,True
2013-01-26,2013,1,Janeiro,26,7,Sábado,1,1,True,False
2013-01-27,2013,1,Janeiro,27,1,Domingo,1,1,True,False
2013-01-28,2013,1,Janeiro,28,2,Segunda-Feira,1,1,False,True
2013-01-29,2013,1,Janeiro,29,3,Terça-Feira,1,1,False,True
2013-01-30,2013,1,Janeiro,30,4,Quarta-Feira,1,1,False,True
2013-01-31,2013,1,Janeiro,31,5,Quinta-Feira,1,1,False,True
2013-02-01,2013,2,Fevereiro,1,6,Sexta-Feira,1,1,False,True
2013-02-02,2013,2,Fevereiro,2,7,Sábado,1,1,True,False
2013-02-05,2013,2,Fevereiro,5,3,Terça-Feira,1,1,False,True
2013-02-06,2013,2,Fevereiro,6,4,Quarta-Feira,1,1,False,True
2013-02-07,2013,2,Fevereiro,7,5,Quinta-Feira,1,1,False,True
2013-02-09,2013,2,Fevereiro,9,7,Sábado,1,1,True,False
2013-02-10,2013,2,Fevereiro,10,1,Domingo,1,1,True,False
2013-02-12,2013,2,Fevereiro,12,3,Terça-Feira,1,1,False,True
2013-02-14,2013,2,Fevereiro,14,5,Quinta-Feira,1,1,False,True
2013-02-15,2013,2,Fevereiro,15,6,Sexta-Feira,1,1,False,True
2013-02-16,2013,2,Fevereiro,16,7,Sábado,1,1,True,False
2013-02-17,2013,2,Fevereiro,17,1,Domingo,1,1,True,False
2013-02-18,2013,2,Fevereiro,18,2,Segunda-Feira,1,1,False,True
2013-02-19,2013,2,Fevereiro,19,3,Terça-Feira,1,1,False,True
2013-02-20,2013,2,Fevereiro,20,4,Quarta-Feira,1,1,False,True
2013-02-21,2013,2,Fevereiro,21,5,Quinta-Feira,1,1,False,True
2013-02-22,2013,2,Fevereiro,22,6,Sexta-Feira,1,1,False,True
2013-02-23,2013,2,Fevereiro,23,7,Sábado,1,1,True,False
2013-02-24,2013,2,Fevereiro,24,1,Domingo,1,1,True,False
2013-02-25,2013,2,Fevereiro,25,2,Segunda-Feira,1,1,False,True
2013-02-26,2013,2,Fevereiro,26,3,Terça-Feira,1,1,False,True
2013-02-28,2013,2,Fevereiro,28,5,Quinta-Feira,1,1,False,True
2013-03-02,2013,3,Março,2,7,Sábado,1,1,True,False
2013-03-03,2013,3,Março,3,1,Domingo,1,1,True,False
2013-03-04,2013,3,Março,4,2,Segunda-Feira,1,1,False,True
2013-03-05,2013,3,Março,5,3,Terça-Feira,1,1,False,True
2013-03-06,2013,3,Março,6,4,Quarta-Feira,1,1,False,True
2013-03-08,2013,3,Março,8,6,Sexta-Feira,1,1,False,True
2013-03-11,2013,3,Março,11,2,Segunda-Feira,1,1,False,True
2013-03-12,2013,3,Março,12,3,Terça-Feira,1,1,False,True
2013-03-13,2013,3,Março,13,4,Quarta-Feira,1,1,False,True
2013-03-15,2013,3,Março,15,6,Sexta-Feira,1,1,False,True
2013-03-17,2013,3,Março,17,1,Domingo,1,1,True,False
2013-03-18,2013,3,Março,18,2,Segunda-Feira,1,1,False,True
2013-03-19,2013,3,Março,19,3,Terça-Feira,1,1,False,True
2013-03-20,2013,3,Março,20,4,Quarta-Feira,1,1,False,True
2013-03-21,2013,3,Março,21,5,Quinta-Feira,1,1,False,True
2013-03-22,2013,3,Março,22,6,Sexta-Feira,1,1,False,True
2013-03-23,2013,3,Março,23,7,Sábado,1,1,True,False
2013-03-24,2013,3,Março,24,1,Domingo,1,1,True,False
2013-03-25,2013,3,Março,25,2,Segunda-Feira,1,1,False,True
2013-03-26,2013,3,Março,26,3,Terça-Feira,1,1,False,True
2013-03-27,2013,3,Março,27,4,Quarta-Feira,1,1,False,True
2013-03-28,2013,3,Março,28,5,Quinta-Feira,1,1,False,True
2013-03-29,2013,3,Março,29,6,Sexta-Feira,1,1,False,True
2013-03-31,2013,3,Março,31,1,Domingo,1,1,True,False
2013-04-01,2013,4,Abril,1,2,Segunda-Feira,2,1,False,True
2013-04-02,2013,4,Abril,2,3,Terça-Feira,2,1,False,True
2013-04-03,2013,4,Abril,3,4,Quarta-Feira,2,1,False,True
2013-04-04,2013,4,Abril,4,5,Quinta-Feira,2,1,False,True
2013-04-05,2013,4,Abril,5,6,Sexta-Feira,2,1,False,True
2013-04-06,2013,4,Abril,6,7,Sábado,2,1,True,False
2013-04-07,2013,4,Abril,7,1,Domingo,2,1,True,False
2013-04-08,2013,4,Abril,8,2,Segunda-Feira,2,1,False,True
2013-04-09,2013,4,Abril,9,3,Terça-Feira,2,1,False,True
2013-04-11,2013,4,Abril,11,5,Quinta-Feira,2,1,False,True
2013-04-12,2013,4,Abril,12,6,Sexta-Feira,2,1,False,True
2013-04-13,2013,4,Abril,13,7,Sábado,2,1,True,False
2013-04-14,2013,4,Abril,14,1,Domingo,2,1,True,False
2013-04-15,2013,4,Abril,15,2,Segunda-Feira,2,1,False,True
2013-04-16,2013,4,Abril,16,3,Terça-Feira,2,1,False,True
2013-04-17,2013,4,Abril,17,4,Quarta-Feira,2,1,False,True
2013-04-18,2013,4,Abril,18,5,Quinta-Feira,2,1,False,True
2013-04-19,2013,4,Abril,19,6,Sexta-Feira,2,1,False,True
2013-04-20,2013,4,Abril,20,7,Sábado,2,1,True,False
2013-04-21,2013,4,Abril,21,1,Domingo,2,1,True,False
2013-04-22,2013,4,Abril,22,2,Segunda-Feira,2,1,False,True
2013-04-23,2013,4,Abril,23,3,Terça-Feira,2,1,False,True
2013-04-25,2013,4,Abril,25,5,Quinta-Feira,2,1,False,True
2013-04-27,2013,4,Abril,27,7,Sábado,2,1,True,False
2013-04-28,2013,4,Abril,28,1,Domingo,2,1,True,False
2013-04-29,2013,4,Abril,29,2,Segunda-Feira,2,1,False,True
2013-05-01,2013,5,Maio,1,4,Quarta-Feira,2,1,False,True
2013-05-02,2013,5,Maio,2,5,Quinta-Feira,2,1,False,True
2013-05-03,2013,5,Maio,3,6,Sexta-Feira,2,1,False,True
2013-05-04,2013,5,Maio,4,7,Sábado,2,1,True,False
2013-05-05,2013,5,Maio,5,1,Domingo,2,1,True,False
2013-05-06,2013,5,Maio,6,2,Segunda-Feira,2,1,False,True
2013-05-07,2013,5,Maio,7,3,Terça-Feira,2,1,False,True
2013-05-08,2013,5,Maio,8,4,Quarta-Feira,2,1,False,True
2013-05-09,2013,5,Maio,9,5,Quinta-Feira,2,1,False,True
2013-05-10,2013,5,Maio,10,6,Sexta-Feira,2,1,False,True
2013-05-11,2013,5,Maio,11,7,Sábado,2,1,True,False
2013-05-12,2013,5,Maio,12,1,Domingo,2,1,True,False
2013-05-13,2013,5,Maio,13,2,Segunda-Feira,2,1,False,True
2013-05-14,2013,5,Maio,14,3,Terça-Feira,2,1,False,True
2013-05-15,2013,5,Maio,15,4,Quarta-Feira,2,1,False,True
2013-05-17,2013,5,Maio,17,6,Sexta-Feira,2,1,False,True
2013-05-19,2013,5,Maio,19,1,Domingo,2,1,True,False
2013-05-20,2013,5,Maio,20,2,Segunda-Feira,2,1,False,True
2013-05-22,2013,5,Maio,22,4,Quarta-Feira,2,1,False,True
2013-05-23,2013,5,Maio,23,5,Quinta-Feira,2,1,False,True
2013-05-24,2013,5,Maio,24,6,Sexta-Feira,2,1,False,True
2013-05-25,2013,5,Maio,25,7,Sábado,2,1,True,False
2013-05-26,2013,5,Maio,26,1,Domingo,2,1,True,False
2013-05-27,2013,5,Maio,27,2,Segunda-Feira,2,1,False,True
2013-05-29,2013,5,Maio,29,4,Quarta-Feira,2,1,False,True
2013-05-30,2013,5,Maio,30,5,Quinta-Feira,2,1,False,True
2013-05-31,2013,5,Maio,31,6,Sexta-Feira,2,1,False,True
2013-06-01,2013,6,Junho,1,7,Sábado,2,1,True,False
2013-06-02,2013,6,Junho,2,1,Domingo,2,1,True,False
2013-06-03,2013,6,Junho,3,2,Segunda-Feira,2,1,False,True
2013-06-04,2013,6,Junho,4,3,Terça-Feira,2,1,False,True
2013-06-05,2013,6,Junho,5,4,Quarta-Feira,2,1,False,True
2013-06-06,2013,6,Junho,6,5,Quinta-Feira,2,1,False,True
2013-06-07,2013,6,Junho,7,6,Sexta-Feira,2,1,False,True
2013-06-08,2013,6,Junho,8,7,Sábado,2,1,True,False
2013-06-09,2013,6,Junho,9,1,Domingo,2,1,True,False
2013-06-10,2013,6,Junho,10,2,Segunda-Feira,2,1,False,True
2013-06-11,2013,6,Junho,11,3,Terça-Feira,2,1,False,True
2013-06-12,2013,6,Junho,12,4,Quarta-Feira,2,1,False,True
2013-06-13,2013,6,Junho,13,5,Quinta-Feira,2,1,False,True
2013-06-14,2013,6,Junho,14,6,Sexta-Feira,2,1,False,True
2013-06-15,2013,6,Junho,15,7,Sábado,2,1,True,False
2013-06-16,2013,6,Junho,16,1,Domingo,2,1,True,False
2013-06-17,2013,6,Junho,17,2,Segunda-Feira,2,1,False,True
2013-06-18,2013,6,Junho,18,3,Terça-Feira,2,1,False,True
2013-06-19,2013,6,Junho,19,4,Quarta-Feira,2,1,False,True
2013-06-20,2013,6,Junho,20,5,Quinta-Feira,2,1,False,True
2013-06-21,2013,6,Junho,21,6,Sexta-Feira,2,1,False,True
2013-06-22,2013,6,Junho,22,7,Sábado,2,1,True,False
2013-06-23,2013,6,Junho,23,1,Domingo,2,1,True,False
2013-06-24,2013,6,Junho,24,2,Segunda-Feira,2,1,False,True
2013-06-25,2013,6,Junho,25,3,Terça-Feira,2,1,False,True
2013-06-26,2013,6,Junho,26,4,Quarta-Feira,2,1,False,True
2013-06-27,2013,6,Junho,27,5,Quinta-Feira,2,1,False,True
2013-06-28,2013,6,Junho,28,6,Sexta-Feira,2,1,False,True
2013-07-02,2013,7,Julho,2,3,Terça-Feira,3,2,False,True
2013-07-03,2013,7,Julho,3,4,Quarta-Feira,3,2,False,True
2013-07-04,2013,7,Julho,4,5,Quinta-Feira,3,2,False,True
2013-07-05,2013,7,Julho,5,6,Sexta-Feira,3,2,False,True
2013-07-06,2013,7,Julho,6,7,Sábado,3,2,True,False
2013-07-07,2013,7,Julho,7,1,Domingo,3,2,True,False
2013-07-08,2013,7,Julho,8,2,Segunda-Feira,3,2,False,True
2013-07-10,2013,7,Julho,10,4,Quarta-Feira,3,2,False,True
2013-07-11,2013,7,Julho,11,5,Quinta-Feira,3,2,False,True
2013-07-12,2013,7,Julho,12,6,Sexta-Feira,3,2,False,True
2013-07-13,2013,7,Julho,13,7,Sábado,3,2,True,False
2013-07-14,2013,7,Julho,14,1,Domingo,3,2,True,False
2013-07-15,2013,7,Julho,15,2,Segunda-Feira,3,2,False,True
2013-07-16,2013,7,Julho,16,3,Terça-Feira,3,2,False,True
2013-07-17,2013,7,Julho,17,4,Quarta-Feira,3,2,False,True
2013-07-18,2013,7,Julho,18,5,Quinta-Feira,3,2,False,True
2013-07-19,2013,7,Julho,19,6,Sexta-Feira,3,2,False,True
2013-07-21,2013,7,Julho,21,1,Domingo,3,2,True,False
2013-07-22,2013,7,Julho,22,2,Segunda-Feira,3,2,False,True
2013-07-23,2013,7,Julho,23,3,Terça-Feira,3,2,False,True
2013-07-24,2013,7,Julho,24,4,Quarta-Feira,3,2,False,True
2013-07-25,2013,7,Julho,25,5,Quinta-Feira,3,2,False,True
2013-07-26,2013,7,Julho,26,6,Sexta-Feira,3,2,False,True
2013-07-27,2013,7,Julho,27,7,Sábado,3,2,True,False
2013-07-28,2013,7,Julho,28,1,Domingo,3,2,True,False
2013-07-31,2013,7,Julho,31,4,Quarta-Feira,3,2,False,True
2013-08-01,2013,8,Agosto,1,5,Quinta-Feira,3,2,False,True
2013-08-02,2013,8,Agosto,2,6,Sexta-Feira,3,2,False,True
2013-08-04,2013,8,Agosto,4,1,Domingo,3,2,True,False
2013-08-05,2013,8,Agosto,5,2,Segunda-Feira,3,2,False,True
2013-08-06,2013,8,Agosto,6,3,Terça-Feira,3,2,False,True
2013-08-07,2013,8,Agosto,7,4,Quarta-Feira,3,2,False,True
2013-08-08,2013,8,Agosto,8,5,Quinta-Feira,3,2,False,True
2013-08-09,2013,8,Agosto,9,6,Sexta-Feira,3,2,False,True
2013-08-10,2013,8,Agosto,10,7,Sábado,3,2,True,False
2013-08-12,2013,8,Agosto,12,2,Segunda-Feira,3,2,False,True
2013-08-13,2013,8,Agosto,13,3,Terça-Feira,3,2,False,True
2013-08-14,2013,8,Agosto,14,4,Quarta-Feira,3,2,False,True
2013-08-16,2013,8,Agosto,16,6,Sexta-Feira,3,2,False,True
2013-08-17,2013,8,Agosto,17,7,Sábado,3,2,True,False
2013-08-18,2013,8,Agosto,18,1,Domingo,3,2,True,False
2013-08-19,2013,8,Agosto,19,2,Segunda-Feira,3,2,False,True
2013-08-21,2013,8,Agosto,21,4,Quarta-Feira,3,2,False,True
2013-08-22,2013,8,Agosto,22,5,Quinta-Feira,3,2,False,True
2013-08-23,2013,8,Agosto,23,6,Sexta-Feira,3,2,False,True
2013-08-26,2013,8,Agosto,26,2,Segunda-Feira,3,2,False,True
2013-08-27,2013,8,Agosto,27,3,Terça-Feira,3,2,False,True
2013-08-28,2013,8,Agosto,28,4,Quarta-Feira,3,2,False,True
2013-08-29,2013,8,Agosto,29,5,Quinta-Feira,3,2,False,True
2013-08-30,2013,8,Agosto,30,6,Sexta-Feira,3,2,False,True
2013-08-31,2013,8,Agosto,31,7,Sábado,3,2,True,False
2013-09-02,2013,9,Setembro,2,2,Segunda-Feira,3,2,False,True
2013-09-03,2013,9,Setembro,3,3,Terça-Feira,3,2,False,True
2013-09-04,2013,9,Setembro,4,4,Quarta-Feira,3,2,False,True
2013-09-06,2013,9,Setembro,6,6,Sexta-Feira,3,2,False,True
2013-09-09,2013,9,Setembro,9,2,Segunda-Feira,3,2,False,True
2013-09-10,2013,9,Setembro,10,3,Terça-Feira,3,2,False,True
2013-09-12,2013,9,Setembro,12,5,Quinta-Feira,3,2,False,True
2013-09-13,2013,9,Setembro,13,6,Sexta-Feira,3,2,False,True
2013-09-14,2013,9,Setembro,14,7,Sábado,3,2,True,False
2013-09-15,2013,9,Setembro,15,1,Domingo,3,2,True,False
2013-09-16,2013,9,Setembro,16,2,Segunda-Feira,3,2,False,True
2013-09-17,2013,9,Setembro,17,3,Terça-Feira,3,2,False,True
2013-09-18,2013,9,Setembro,18,4,Quarta-Feira,3,2,False,True
2013-09-19,2013,9,Setembro,19,5,Quinta-Feira,3,2,False,True
2013-09-20,2013,9,Setembro,20,6,Sexta-Feira,3,2,False,True
2013-09-21,2013,9,Setembro,21,7,Sábado,3,2,True,False
2013-09-22,2013,9,Setembro,22,1,Domingo,3,2,True,False
2013-09-23,2013,9,Setembro,23,2,Segunda-Feira,3,2,False,True
2013-09-25,2013,9,Setembro,25,4,Quarta-Feira,3,2,False,True
2013-09-27,2013,9,Setembro,27,6,Sexta-Feira,3,2,False,True
2013-09-30,2013,9,Setembro,30,2,Segunda-Feira,3,2,False,True
2013-10-01,2013,10,Outubro,1,3,Terça-Feira,4,2,False,True
2013-10-02,2013,10,Outubro,2,4,Quarta-Feira,4,2,False,True
2013-10-03,2013,10,Outubro,3,5,Quinta-Feira,4,2,False,True
2013-10-04,2013,10,Outubro,4,6,Sexta-Feira,4,2,False,True
2013-10-05,2013,10,Outubro,5,7,Sábado,4,2,True,False
2013-10-06,2013,10,Outubro,6,1,Domingo,4,2,True,False
2013-10-07,2013,10,Outubro,7,2,Segunda-Feira,4,2,False,True
2013-10-08,2013,10,Outubro,8,3,Terça-Feira,4,2,False,True
2013-10-09,2013,10,Outubro,9,4,Quarta-Feira,4,2,False,True
2013-10-12,2013,10,Outubro,12,7,Sábado,4,2,True,False
2013-10-13,2013,10,Outubro,13,1,Domingo,4,2,True,False
2013-10-14,2013,10,Outubro,14,2,Segunda-Feira,4,2,False,True
2013-10-16,2013,10,Outubro,16,4,Quarta-Feira,4,2,False,True
2013-10-18,2013,10,Outubro,18,6,Sexta-Feira,4,2,False,True
2013-10-19,2013,10,Outubro,19,7,Sábado,4,2,True,False
2013-10-20,2013,10,Outubro,20,1,Domingo,4,2,True,False
2013-10-21,2013,10,Outubro,21,2,Segunda-Feira,4,2,False,True
2013-10-22,2013,10,Outubro,22,3,Terça-Feira,4,2,False,True
2013-10-23,2013,10,Outubro,23,4,Quarta-Feira,4,2,False,True
2013-10-24,2013,10,Outubro,24,5,Quinta-Feira,4,2,False,True
2013-10-26,2013,10,Outubro,26,7,Sábado,4,2,True,False
2013-10-29,2013,10,Outubro,29,3,Terça-Feira,4,2,False,True
2013-10-30,2013,10,Outubro,30,4,Quarta-Feira,4,2,False,True
2013-10-31,2013,10,Outubro,31,5,Quinta-Feira,4,2,False,True
2013-11-02,2013,11,Novembro,2,7,Sábado,4,2,True,False
2013-11-03,2013,11,Novembro,3,1,Domingo,4,2,True,False
2013-11-04,2013,11,Novembro,4,2,Segunda-Feira,4,2,False,True
2013-11-05,2013,11,Novembro,5,3,Terça-Feira,4,2,False,True
2013-11-06,2013,11,Novembro,6,4,Quarta-Feira,4,2,False,True
2013-11-07,2013,11,Novembro,7,5,Quinta-Feira,4,2,False,True
2013-11-08,2013,11,Novembro,8,6,Sexta-Feira,4,2,False,True
2013-11-10,2013,11,Novembro,10,1,Domingo,4,2,True,False
2013-11-11,2013,11,Novembro,11,2,Segunda-Feira,4,2,False,True
2013-11-12,2013,11,Novembro,12,3,Terça-Feira,4,2,False,True
2013-11-13,2013,11,Novembro,13,4,Quarta-Feira,4,2,False,True
2013-11-14,2013,11,Novembro,14,5,Quinta-Feira,4,2,False,True
2013-11-15,2013,11,Novembro,15,6,Sexta-Feira,4,2,False,True
2013-11-16,2013,11,Novembro,16,7,Sábado,4,2,True,False
2013-11-17,2013,11,Novembro,17,1,Domingo,4,2,True,False
2013-11-18,2013,11,Novembro,18,2,Segunda-Feira,4,2,False,True
2013-11-19,2013,11,Novembro,19,3,Terça-Feira,4,2,False,True
2013-11-20,2013,11,Novembro,20,4,Quarta-Feira,4,2,False,True
2013-11-21,2013,11,Novembro,21,5,Quinta-Feira,4,2,False,True
2013-11-22,2013,11,Novembro,22,6,Sexta-Feira,4,2,False,True
2013-11-23,2013,11,Novembro,23,7,Sábado,4,2,True,False
2013-11-24,2013,11,Novembro,24,1,Domingo,4,2,True,False
2013-11-25,2013,11,Novembro,25,2,Segunda-Feira,4,2,False,True
2013-11-26,2013,11,Novembro,26,3,Terça-Feira,4,2,False,True
2013-11-27,2013,11,Novembro,27,4,Quarta-Feira,4,2,False,True
2013-11-28,2013,11,Novembro,28,5,Quinta-Feira,4,2,False,True
2013-11-29,2013,11,Novembro,29,6,Sexta-Feira,4,2,False,True
2013-11-30,2013,11,Novembro,30,7,Sábado,4,2,True,False
2013-12-01,2013,12,Dezembro,1,1,Domingo,4,2,True,False
