cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao
67185,559,2022-12-29 23:59:57,Saque,-455
58975,815,2022-12-29 23:59:59,Saque,-60
65360,815,2022-12-29 23:59:59,Saque,-95
14839,48,2021-04-18 07:25:58,Saque,-330
28210,48,2022-11-22 08:58:50,Saque,-140
29188,48,2022-11-22 11:37:40,Saque,-50
51465,304,2020-05-26 07:52:19,Saque,-575
11735,560,2021-03-22 01:19:46,Saque,-95
39238,560,2022-07-23 23:24:14,Saque,-340
41649,560,2022-08-04 06:55:43,Saque,-100
33274,816,2020-06-26 15:49:47,Saque,-150
44493,816,2020-07-17 17:09:49,Saque,-125
49499,816,2020-07-23 12:41:43,Saque,-440
12375,49,2021-11-13 22:02:20,Saque,-225
61804,49,2022-12-29 23:59:59,Saque,-135
62401,49,2022-12-29 23:59:59,Saque,-115
14764,305,2022-11-28 09:12:35,Saque,-215
67907,305,2022-12-30 00:00:00,Saque,-30
32405,561,2021-08-21 19:13:16,Saque,-85
59843,561,2022-01-26 15:03:23,Saque,-280
37249,817,2022-12-15 21:33:02,Saque,-405
58603,817,2022-12-29 23:59:59,Saque,-620
65662,817,2022-12-29 23:59:59,Saque,-340
71901,817,2022-12-29 23:59:59,Saque,-70
12927,50,2022-03-24 09:38:54,Saque,-360
38908,50,2022-11-24 03:13:31,Saque,-220
26251,306,2013-01-02 20:53:16,Saque,-185
60650,306,2014-08-04 18:34:11,Saque,-145
64673,306,2014-10-07 21:15:38,Saque,-160
71081,306,2016-04-03 03:34:58,Saque,-350
71848,306,2016-10-05 03:05:41,Saque,-315
52584,562,2022-12-29 23:59:59,Saque,-315
65911,562,2022-12-29 23:59:59,Saque,-145
49939,818,2022-10-01 01:16:05,Saque,-215
54724,818,2022-11-15 13:55:39,Saque,-100
56676,818,2022-11-17 22:39:00,Saque,-535
59894,818,2022-12-11 18:21:37,Saque,-455
18114,51,2022-12-29 23:59:58,Saque,-125
26611,51,2022-12-29 23:59:59,Saque,-140
62453,51,2022-12-29 23:59:59,Saque,-145
19006,307,2020-03-31 02:09:16,Saque,-45
21938,307,2020-03-31 14:48:14,Saque,-290
26374,307,2020-07-21 14:14:00,Saque,-40
34756,307,2021-07-20 13:20:31,Saque,-45
40890,307,2022-05-01 17:17:25,Saque,-90
3868,563,2021-07-13 02:15:14,Saque,-60
22757,563,2022-12-29 23:59:43,Saque,-265
18240,819,2022-12-29 23:54:59,Saque,-60
40649,819,2022-12-30 00:00:00,Saque,-345
4286,52,2022-09-01 18:30:44,Saque,-100
13593,52,2022-11-29 02:17:17,Saque,-300
21175,52,2022-11-29 09:21:59,Saque,-865
61647,308,2022-12-30 00:00:00,Saque,-40
65142,308,2022-12-30 00:00:00,Saque,-565
10011,564,2015-09-06 02:17:59,Saque,-130
21888,564,2016-09-14 17:21:33,Saque,-125
37602,564,2017-03-21 01:13:20,Saque,-295
50324,564,2017-05-04 09:54:16,Saque,-330
57471,564,2017-06-06 07:10:41,Saque,-515
68334,564,2017-07-17 13:50:46,Saque,-865
9274,820,2018-07-12 02:07:36,Saque,-130
50540,820,2022-07-19 17:15:52,Saque,-165
65928,820,2022-12-29 23:13:40,Saque,-350
27467,53,2014-11-18 23:44:31,Saque,-445
33123,53,2014-12-22 09:49:47,Saque,-80
38244,53,2015-01-05 04:03:15,Saque,-65
57401,53,2015-04-18 16:12:31,Saque,-75
39940,309,2019-11-16 15:09:18,Saque,-100
55873,309,2022-12-12 03:11:56,Saque,-50
57703,309,2022-12-28 12:06:54,Saque,-545
59279,309,2022-12-29 08:28:12,Saque,-300
62127,309,2022-12-29 18:55:25,Saque,-100
63339,309,2022-12-29 19:07:46,Saque,-335
59528,565,2022-12-29 23:59:59,Saque,-170
24687,821,2013-06-03 09:37:51,Saque,-185
26298,821,2013-06-05 03:50:04,Saque,-170
8823,310,2020-12-30 07:03:56,Saque,-195
10450,310,2020-12-30 07:06:58,Saque,-245
60720,310,2022-12-29 23:59:59,Saque,-300
44711,566,2017-08-19 08:33:09,Saque,-1845
69941,566,2018-03-25 04:37:09,Saque,-290
69980,566,2018-03-25 09:01:56,Saque,-230
18415,822,2023-01-04 07:55:58,Saque,-60
49130,822,2023-01-04 07:55:58,Saque,-45
54912,822,2023-01-04 07:55:58,Saque,-900
1361,55,2016-11-26 22:53:25,Saque,-230
17308,55,2021-06-11 19:26:23,Saque,-155
49836,55,2022-09-02 20:19:25,Saque,-195
31718,311,2022-11-08 16:44:11,Saque,-180
33113,311,2022-11-09 15:33:17,Saque,-190
38739,311,2022-12-20 11:09:36,Saque,-235
50337,311,2022-12-29 23:59:26,Saque,-185
55385,311,2022-12-29 23:59:59,Saque,-255
32413,567,2014-03-08 11:13:23,Saque,-175
43700,567,2015-04-26 11:17:35,Saque,-410
51873,567,2015-06-07 23:43:55,Saque,-540
54911,567,2015-06-11 02:09:39,Saque,-40
61895,567,2015-08-27 04:08:14,Saque,-105
4872,56,2022-10-20 03:37:23,Saque,-85
6639,56,2022-10-20 15:18:11,Saque,-395
46916,56,2022-12-29 23:59:59,Saque,-115
71905,56,2022-12-29 23:59:59,Saque,-230
1866,312,2022-11-11 20:40:18,Saque,-140
71802,312,2022-12-29 23:59:59,Saque,-60
11956,568,2020-10-21 18:40:58,Saque,-320
49484,568,2022-12-29 23:59:22,Saque,-265
51047,568,2022-12-29 23:59:24,Saque,-160
19078,824,2016-05-31 01:25:20,Saque,-60
34665,824,2016-07-24 15:27:13,Saque,-70
37207,824,2016-07-29 08:44:01,Saque,-155
63803,824,2017-03-31 08:15:53,Saque,-165
68281,824,2017-05-02 04:42:50,Saque,-190
24045,57,2020-02-02 12:42:18,Saque,-470
34565,57,2022-08-13 15:11:29,Saque,-35
58944,57,2022-12-27 10:19:59,Saque,-60
29316,313,2022-12-29 23:59:59,Saque,-190
35431,313,2022-12-29 23:59:59,Saque,-610
46915,313,2022-12-29 23:59:59,Saque,-500
61353,313,2022-12-29 23:59:59,Saque,-125
62552,313,2022-12-29 23:59:59,Saque,-575
5462,569,2017-02-06 13:55:33,Saque,-115
8843,569,2017-02-09 05:23:03,Saque,-115
18712,569,2020-04-19 14:14:38,Saque,-260
18986,569,2020-06-11 06:39:11,Saque,-160
12212,825,2022-08-06 15:26:38,Saque,-105
61533,825,2022-12-30 00:00:00,Saque,-180
67956,825,2022-12-30 00:00:00,Saque,-605
54740,58,2022-12-30 00:00:00,Saque,-125
55959,58,2022-12-30 00:00:00,Saque,-35
8483,570,2022-02-06 23:02:11,Saque,-200
69911,570,2022-12-29 23:59:07,Saque,-155
5319,826,2017-10-21 06:46:11,Saque,-210
13714,826,2018-02-28 13:59:19,Saque,-165
45094,826,2018-08-15 02:40:31,Saque,-945
63914,826,2019-06-29 15:11:49,Saque,-550
14393,315,2022-12-29 23:59:59,Saque,-75
28185,315,2022-12-29 23:59:59,Saque,-130
39953,315,2022-12-29 23:59:59,Saque,-75
58216,315,2022-12-29 23:59:59,Saque,-225
16547,571,2019-02-01 00:08:27,Saque,-360
23868,571,2021-02-27 05:57:04,Saque,-290
28619,571,2021-10-15 13:29:46,Saque,-105
50908,571,2022-12-30 00:00:00,Saque,-135
16278,827,2022-12-29 23:59:40,Saque,-145
36875,827,2022-12-30 00:00:00,Saque,-170
44056,827,2022-12-30 00:00:00,Saque,-55
55781,827,2022-12-30 00:00:00,Saque,-230
26430,60,2019-01-20 10:54:17,Saque,-120
34494,60,2019-04-02 21:20:33,Saque,-535
41425,60,2019-04-10 20:26:18,Saque,-55
15685,828,2022-11-22 16:12:15,Saque,-90
48916,828,2022-12-30 00:00:00,Saque,-545
51494,828,2022-12-30 00:00:00,Saque,-100
60913,828,2022-12-30 00:00:00,Saque,-90
71216,828,2022-12-30 00:00:00,Saque,-365
8963,61,2016-07-06 18:19:52,Saque,-180
9321,61,2016-07-06 19:44:59,Saque,-705
22114,61,2018-01-31 23:56:25,Saque,-135
71694,61,2022-12-29 23:30:58,Saque,-90
26348,317,2021-05-09 17:28:34,Saque,-60
44170,317,2022-12-29 23:35:59,Saque,-125
46166,317,2022-12-29 23:50:08,Saque,-85
69757,317,2022-12-30 00:00:00,Saque,-215
48006,573,2022-12-29 23:59:59,Saque,-220
64732,573,2022-12-29 23:59:59,Saque,-135
2051,829,2020-04-16 17:01:31,Saque,-55
11858,829,2020-09-05 13:23:35,Saque,-160
22497,829,2021-10-15 11:24:23,Saque,-95
26720,829,2021-11-29 02:20:05,Saque,-100
42525,829,2022-12-10 19:34:21,Saque,-195
45501,829,2022-12-29 23:50:05,Saque,-85
48947,829,2022-12-30 00:00:00,Saque,-145
68224,829,2022-12-30 00:00:00,Saque,-70
19357,62,2012-10-27 07:38:53,Saque,-50
24863,62,2017-05-19 11:41:40,Saque,-275
25652,62,2017-05-19 13:03:21,Saque,-170
29202,62,2017-05-22 04:11:32,Saque,-625
31190,62,2017-06-01 16:22:49,Saque,-50
42208,62,2017-07-27 08:52:39,Saque,-535
11132,318,2019-01-04 10:48:24,Saque,-230
22634,318,2021-10-05 13:58:46,Saque,-665
26310,318,2021-10-06 08:33:08,Saque,-170
32886,318,2022-06-22 15:39:08,Saque,-75
38520,318,2022-12-03 04:28:39,Saque,-90
45780,318,2022-12-29 17:05:08,Saque,-195
24246,574,2019-05-02 16:01:27,Saque,-50
57973,574,2022-05-07 15:27:58,Saque,-565
10384,830,2018-03-22 20:23:46,Saque,-175
16331,830,2018-05-27 08:20:33,Saque,-285
37118,830,2019-08-15 09:01:51,Saque,-505
69812,830,2022-12-29 16:43:16,Saque,-65
6477,63,2019-05-17 01:55:48,Saque,-80
45265,63,2022-12-29 22:28:45,Saque,-85
51369,63,2022-12-29 23:45:08,Saque,-175
70639,63,2022-12-30 00:00:00,Saque,-60
39211,319,2022-12-17 10:23:11,Saque,-50
21378,575,2016-01-18 18:01:17,Saque,-695
50357,575,2018-03-01 00:51:39,Saque,-125
4682,831,2016-04-02 11:40:03,Saque,-135
17335,831,2018-05-04 08:27:34,Saque,-45
40270,831,2022-02-02 03:05:19,Saque,-120
6263,64,2016-06-17 23:32:19,Saque,-250
2196,320,2017-09-08 05:26:43,Saque,-485
27801,320,2021-12-03 14:22:59,Saque,-130
52106,320,2022-11-29 07:29:00,Saque,-170
61723,320,2022-12-29 20:41:50,Saque,-85
24762,576,2017-09-02 07:17:21,Saque,-105
27850,576,2017-09-02 09:52:54,Saque,-490
35080,576,2017-10-22 19:05:26,Saque,-580
54284,576,2019-08-09 01:42:53,Saque,-500
45017,65,2021-05-27 04:42:02,Saque,-135
68254,65,2022-05-12 17:36:05,Saque,-65
22854,321,2021-01-01 17:55:46,Saque,-185
29993,321,2022-08-29 18:21:58,Saque,-120
46722,321,2022-12-29 19:00:01,Saque,-90
57310,321,2022-12-29 23:59:47,Saque,-190
69126,321,2022-12-29 23:59:59,Saque,-835
7055,577,2016-05-02 20:59:39,Saque,-85
15863,577,2016-06-08 08:08:20,Saque,-510
26387,577,2017-01-01 19:11:15,Saque,-80
37251,577,2017-06-08 01:22:59,Saque,-640
50912,577,2017-12-09 12:53:00,Saque,-150
52872,577,2019-07-07 16:21:18,Saque,-170
9929,833,2015-03-29 09:46:01,Saque,-505
13892,833,2015-04-10 22:45:12,Saque,-190
31975,833,2019-08-22 14:19:38,Saque,-215
32294,833,2019-08-24 00:24:02,Saque,-1660
36269,833,2020-01-02 00:52:41,Saque,-275
50625,833,2020-06-17 09:18:53,Saque,-110
59505,833,2020-09-12 11:33:33,Saque,-145
4404,66,2021-06-13 21:58:53,Saque,-120
32438,66,2021-08-07 07:07:16,Saque,-65
42892,66,2021-09-26 12:16:54,Saque,-55
69246,66,2022-04-29 21:04:53,Saque,-230
16070,322,2014-12-07 07:21:36,Saque,-185
17483,322,2015-08-21 21:33:18,Saque,-140
29589,322,2018-09-09 14:31:33,Saque,-240
33128,322,2018-10-04 09:11:45,Saque,-230
34477,322,2018-10-12 05:28:40,Saque,-170
59732,322,2018-12-28 16:11:32,Saque,-770
65372,322,2019-01-20 01:43:50,Saque,-300
14789,578,2022-11-26 05:30:30,Saque,-110
38645,578,2022-12-30 00:00:00,Saque,-150
57279,578,2022-12-30 00:00:00,Saque,-50
11718,834,2015-09-21 19:56:41,Saque,-50
35721,834,2016-12-25 17:47:56,Saque,-70
8359,323,2015-09-30 11:01:41,Saque,-80
10195,323,2015-09-30 11:15:29,Saque,-30
14627,323,2016-01-29 01:05:21,Saque,-95
15634,323,2016-02-04 02:23:13,Saque,-230
61844,323,2022-12-29 23:14:37,Saque,-55
20092,579,2019-02-10 22:06:58,Saque,-145
41253,579,2020-02-24 01:49:39,Saque,-150
53048,579,2020-04-20 09:45:54,Saque,-480
51613,835,2022-12-27 02:52:45,Saque,-340
14214,68,2021-05-04 21:19:58,Saque,-430
55305,68,2022-12-28 14:09:35,Saque,-65
10572,324,2022-08-12 02:10:59,Saque,-440
53047,324,2022-12-29 23:59:58,Saque,-275
8924,580,2014-07-19 20:31:49,Saque,-195
30119,580,2016-11-02 01:37:53,Saque,-40
13757,836,2022-12-29 23:59:42,Saque,-140
2907,69,2019-11-12 07:07:29,Saque,-20
13142,325,2014-09-09 20:54:51,Saque,-235
15734,325,2014-11-20 01:25:04,Saque,-275
43192,325,2016-09-28 10:07:45,Saque,-345
70891,325,2017-06-18 05:59:33,Saque,-65
39037,581,2019-02-06 08:27:00,Saque,-235
10036,837,2014-07-10 17:30:05,Saque,-370
30662,837,2016-11-05 23:37:42,Saque,-15
56432,837,2017-10-07 17:06:40,Saque,-45
23500,70,2022-12-29 09:55:45,Saque,-335
46465,70,2022-12-30 00:00:00,Saque,-135
56259,70,2022-12-30 00:00:00,Saque,-65
16193,326,2018-12-01 15:32:13,Saque,-300
25015,326,2019-02-05 15:11:38,Saque,-175
42142,326,2019-07-13 22:17:15,Saque,-55
48163,326,2022-06-05 07:06:55,Saque,-225
14229,582,2013-05-09 13:04:07,Saque,-245
15362,582,2013-06-10 14:23:17,Saque,-110
16608,582,2013-07-03 22:00:14,Saque,-220
30486,582,2015-02-11 17:46:20,Saque,-1270
23252,838,2014-11-18 00:40:42,Saque,-60
26754,838,2014-11-19 00:57:53,Saque,-150
39849,838,2015-04-03 01:46:30,Saque,-465
56804,838,2019-04-11 16:28:45,Saque,-790
58652,838,2019-04-18 13:45:46,Saque,-105
6269,71,2014-02-03 01:02:09,Saque,-80
61379,71,2019-03-11 12:56:00,Saque,-125
25812,327,2022-12-29 00:11:14,Saque,-85
37517,327,2022-12-29 23:14:54,Saque,-335
10528,583,2020-07-27 20:48:02,Saque,-780
21762,583,2021-04-04 18:36:50,Saque,-145
27673,583,2021-05-23 14:42:40,Saque,-185
28112,583,2021-05-27 17:45:34,Saque,-110
40079,583,2022-12-29 07:27:04,Saque,-665
55169,583,2022-12-29 23:59:44,Saque,-195
71061,583,2022-12-29 23:59:59,Saque,-245
5589,839,2017-01-13 01:23:08,Saque,-70
14355,839,2017-02-12 23:17:49,Saque,-785
31235,839,2017-05-10 08:31:49,Saque,-175
37642,839,2017-06-15 21:21:57,Saque,-275
50769,839,2017-06-21 18:13:29,Saque,-840
65524,839,2017-09-24 21:01:27,Saque,-20
13394,72,2022-04-28 11:38:13,Saque,-320
59927,72,2022-12-29 23:48:55,Saque,-280
25191,328,2017-08-24 00:26:46,Saque,-275
48649,328,2018-09-26 14:09:46,Saque,-190
18863,584,2015-06-01 04:32:04,Saque,-240
21694,584,2015-06-06 04:59:38,Saque,-125
33641,584,2015-06-26 08:35:34,Saque,-50
17630,840,2013-04-18 11:59:05,Saque,-220
29013,73,2015-03-24 02:51:31,Saque,-200
23829,329,2021-11-26 03:51:28,Saque,-60
38174,329,2022-04-06 17:58:02,Saque,-465
6472,585,2022-12-05 15:32:40,Saque,-30
9121,585,2022-12-06 04:24:59,Saque,-320
26526,585,2022-12-30 00:00:00,Saque,-1170
41166,585,2022-12-30 00:00:00,Saque,-295
65225,585,2022-12-30 00:00:00,Saque,-100
10777,841,2020-05-18 16:47:43,Saque,-70
57160,74,2022-11-09 07:17:14,Saque,-40
40758,330,2022-12-29 23:59:59,Saque,-125
43158,330,2022-12-29 23:59:59,Saque,-790
7642,586,2021-12-24 08:52:05,Saque,-70
19224,586,2022-08-29 09:29:46,Saque,-125
21383,586,2022-09-02 11:13:19,Saque,-70
68143,586,2022-12-29 23:59:59,Saque,-95
71806,586,2022-12-29 23:59:59,Saque,-55
44355,842,2022-12-30 00:00:00,Saque,-570
6286,75,2011-08-02 20:15:25,Saque,-1695
24972,75,2015-07-25 23:25:22,Saque,-185
27971,75,2015-07-26 05:20:28,Saque,-125
29464,75,2015-07-30 10:10:34,Saque,-55
42230,75,2019-05-27 17:46:39,Saque,-165
23050,331,2022-01-02 09:08:30,Saque,-200
23947,331,2022-01-03 04:26:59,Saque,-125
59729,587,2022-12-29 21:48:28,Saque,-190
19362,843,2019-11-08 16:37:38,Saque,-315
21871,843,2020-02-04 20:28:04,Saque,-55
22342,843,2020-05-26 17:22:03,Saque,-65
27484,843,2020-06-30 04:18:23,Saque,-100
38918,843,2020-11-10 17:25:14,Saque,-90
41372,843,2020-12-07 02:41:05,Saque,-560
56078,843,2021-05-18 04:49:55,Saque,-145
50559,76,2022-10-06 09:25:24,Saque,-50
8756,332,2020-09-24 06:53:17,Saque,-345
31966,588,2022-12-17 09:57:57,Saque,-105
15736,844,2022-12-29 19:18:04,Saque,-585
26780,844,2022-12-29 23:59:59,Saque,-760
70902,77,2022-12-29 18:22:35,Saque,-70
16230,333,2020-07-06 07:31:44,Saque,-160
29346,333,2021-07-19 23:36:56,Saque,-515
27402,589,2019-08-18 05:09:40,Saque,-170
44578,589,2020-01-13 09:18:22,Saque,-150
46204,589,2020-01-25 01:25:21,Saque,-700
49640,589,2020-04-10 18:24:40,Saque,-415
50609,589,2020-04-13 12:27:17,Saque,-410
53035,589,2020-04-18 18:22:25,Saque,-55
10563,845,2022-07-18 23:31:26,Saque,-350
65464,845,2022-12-30 00:00:00,Saque,-175
69623,78,2022-12-30 00:00:00,Saque,-300
2575,334,2016-12-03 20:43:18,Saque,-135
3095,334,2016-12-05 13:17:06,Saque,-255
18592,334,2019-09-17 00:26:33,Saque,-220
57592,334,2022-12-30 00:00:00,Saque,-230
12175,590,2018-11-11 12:05:04,Saque,-105
31193,590,2019-03-15 23:11:06,Saque,-95
36726,590,2019-03-30 08:12:50,Saque,-410
17053,846,2020-05-22 05:20:06,Saque,-210
18304,846,2020-05-30 17:57:33,Saque,-55
36707,846,2020-06-29 12:40:19,Saque,-480
39208,846,2020-06-30 05:42:17,Saque,-130
60174,846,2022-12-28 02:05:19,Saque,-565
65905,846,2022-12-30 00:00:00,Saque,-105
2839,79,2022-12-29 16:26:51,Saque,-245
22391,79,2022-12-30 00:00:00,Saque,-110
14813,335,2022-10-17 15:44:01,Saque,-75
26651,335,2022-12-29 23:58:21,Saque,-900
40898,335,2022-12-29 23:59:59,Saque,-690
61119,335,2022-12-29 23:59:59,Saque,-50
15165,591,2022-09-15 15:46:45,Saque,-475
42916,591,2022-12-27 18:08:25,Saque,-155
53713,591,2022-12-29 23:58:53,Saque,-70
21824,80,2016-10-06 18:35:44,Saque,-120
33550,80,2017-12-02 17:02:03,Saque,-85
39486,80,2019-07-24 06:56:24,Saque,-30
42045,80,2019-12-08 04:04:39,Saque,-110
43204,80,2020-01-05 16:11:05,Saque,-430
52887,80,2020-06-29 00:43:23,Saque,-900
53691,80,2020-06-29 00:45:20,Saque,-95
70299,80,2022-12-29 23:58:14,Saque,-100
14257,336,2021-01-14 20:24:29,Saque,-400
33632,336,2021-08-07 14:48:56,Saque,-400
42727,336,2021-09-20 15:10:16,Saque,-170
45617,336,2021-09-23 04:52:58,Saque,-45
53445,336,2022-11-13 01:41:40,Saque,-80
61199,336,2022-12-29 23:53:25,Saque,-940
11502,592,2015-09-02 02:42:29,Saque,-175
47352,592,2020-07-01 09:02:17,Saque,-995
62799,592,2022-11-25 01:20:06,Saque,-115
10494,848,2022-12-23 01:33:04,Saque,-330
68791,848,2022-12-29 23:59:59,Saque,-130
5096,81,2021-04-17 00:06:58,Saque,-95
17746,337,2020-05-30 10:45:41,Saque,-340
37292,593,2022-12-10 05:47:00,Saque,-345
39669,593,2022-12-29 21:24:10,Saque,-545
51316,593,2022-12-29 23:59:46,Saque,-175
52517,593,2022-12-29 23:59:58,Saque,-435
63235,593,2022-12-29 23:59:59,Saque,-225
15212,82,2019-09-19 07:40:39,Saque,-625
34346,82,2020-05-18 11:03:30,Saque,-140
35230,82,2020-05-18 18:29:42,Saque,-205
45283,82,2020-07-06 22:14:00,Saque,-185
38890,338,2022-03-22 20:37:21,Saque,-50
34469,594,2021-10-24 02:08:53,Saque,-105
3318,850,2014-04-02 07:25:40,Saque,-160
5153,850,2014-04-20 19:13:15,Saque,-45
18507,850,2014-08-06 07:41:19,Saque,-70
19255,850,2014-08-12 20:18:36,Saque,-85
51032,850,2018-03-14 18:36:32,Saque,-165
60617,850,2018-07-03 22:39:42,Saque,-115
36295,83,2022-12-29 23:59:59,Saque,-105
45710,339,2022-12-23 16:00:21,Saque,-115
38362,595,2017-07-06 16:03:48,Saque,-365
70773,595,2019-07-28 14:51:43,Saque,-105
23877,84,2022-10-11 20:59:45,Saque,-410
8120,340,2022-03-21 05:40:34,Saque,-155
55501,340,2022-12-29 23:59:59,Saque,-1060
63025,340,2022-12-29 23:59:59,Saque,-110
39003,596,2022-12-29 23:59:59,Saque,-120
5277,852,2015-08-16 15:04:41,Saque,-110
34314,852,2016-06-17 01:23:33,Saque,-140
36594,852,2016-07-12 23:59:25,Saque,-315
64404,852,2016-09-23 10:54:42,Saque,-340
66333,852,2016-09-23 14:21:56,Saque,-75
70186,852,2016-09-26 05:58:55,Saque,-195
59272,85,2019-09-03 14:49:35,Saque,-135
9334,341,2016-12-24 04:46:03,Saque,-70
54517,597,2022-12-29 23:58:53,Saque,-255
67381,597,2022-12-29 23:59:59,Saque,-905
29225,853,2022-12-27 21:55:14,Saque,-465
63555,853,2022-12-30 00:00:00,Saque,-95
33820,86,2022-02-03 05:03:05,Saque,-150
51463,86,2022-12-27 00:42:46,Saque,-140
11720,598,2015-10-24 19:05:09,Saque,-170
52468,598,2022-12-29 23:57:36,Saque,-190
58179,598,2022-12-30 00:00:00,Saque,-475
37222,854,2022-12-29 23:59:59,Saque,-165
41303,854,2022-12-29 23:59:59,Saque,-380
5196,87,2020-07-25 23:23:50,Saque,-75
37976,87,2022-07-21 01:55:10,Saque,-420
5224,343,2021-10-07 18:01:31,Saque,-65
13517,343,2021-11-09 16:10:27,Saque,-340
28399,599,2021-05-25 14:37:03,Saque,-35
21643,855,2017-05-21 16:25:01,Saque,-185
50155,855,2022-09-15 22:38:36,Saque,-100
65794,855,2022-12-25 04:38:23,Saque,-445
21317,88,2022-12-29 23:59:59,Saque,-50
35502,88,2022-12-29 23:59:59,Saque,-470
54812,88,2022-12-29 23:59:59,Saque,-60
56557,88,2022-12-29 23:59:59,Saque,-65
59012,88,2022-12-29 23:59:59,Saque,-85
69568,88,2022-12-29 23:59:59,Saque,-335
7463,344,2022-07-23 07:22:34,Saque,-85
10546,344,2022-08-26 01:22:04,Saque,-385
9116,600,2021-03-19 03:27:08,Saque,-205
53517,600,2022-12-29 23:59:59,Saque,-100
64546,600,2022-12-29 23:59:59,Saque,-80
55429,856,2022-11-25 12:28:23,Saque,-105
21689,89,2022-06-26 12:39:18,Saque,-110
21784,89,2022-06-28 00:13:12,Saque,-150
52312,89,2022-12-29 23:59:50,Saque,-150
58583,89,2022-12-29 23:59:59,Saque,-705
63098,89,2022-12-29 23:59:59,Saque,-290
64393,89,2022-12-29 23:59:59,Saque,-695
10836,345,2018-09-01 17:32:12,Saque,-80
32067,345,2019-10-13 02:20:32,Saque,-1140
34077,345,2021-02-14 09:26:20,Saque,-1165
42529,345,2022-12-25 06:56:09,Saque,-25
42582,345,2022-12-25 07:15:58,Saque,-275
66047,345,2022-12-30 00:00:00,Saque,-85
27058,601,2022-08-18 08:06:53,Saque,-180
52796,90,2015-06-23 02:14:37,Saque,-110
60791,90,2015-12-24 17:19:06,Saque,-400
1701,346,2019-04-17 19:40:29,Saque,-65
6366,346,2019-06-22 20:06:16,Saque,-75
16153,346,2019-07-06 17:40:34,Saque,-140
18000,346,2019-07-18 10:06:49,Saque,-200
45919,346,2021-06-22 07:01:50,Saque,-375
51832,346,2021-06-29 11:54:45,Saque,-105
14992,602,2019-04-03 04:12:06,Saque,-235
18145,602,2019-04-04 18:31:38,Saque,-330
30181,602,2019-05-07 10:09:29,Saque,-265
50002,858,2019-12-25 23:54:01,Saque,-35
61499,858,2021-12-16 02:58:13,Saque,-365
28666,603,2019-04-20 03:23:24,Saque,-115
57851,603,2022-12-12 13:02:39,Saque,-220
19671,859,2022-12-30 00:00:00,Saque,-295
9681,92,2017-12-31 22:04:59,Saque,-310
25782,92,2018-02-01 15:11:29,Saque,-145
45311,92,2018-06-05 08:14:29,Saque,-50
51906,92,2018-07-02 08:48:06,Saque,-75
6882,348,2018-03-11 07:49:02,Saque,-205
42084,348,2019-10-21 01:42:59,Saque,-405
48659,348,2020-03-20 09:38:09,Saque,-480
24620,604,2022-12-25 14:10:44,Saque,-375
53643,604,2022-12-29 23:59:59,Saque,-400
42342,860,2022-12-29 23:59:59,Saque,-80
54744,860,2022-12-29 23:59:59,Saque,-200
62634,860,2022-12-29 23:59:59,Saque,-155
65125,860,2022-12-29 23:59:59,Saque,-155
65504,93,2022-12-29 23:59:59,Saque,-90
43979,349,2019-11-08 22:53:13,Saque,-90
70969,349,2022-12-29 20:49:32,Saque,-165
4322,605,2022-06-02 19:50:08,Saque,-145
37196,605,2022-12-30 00:00:00,Saque,-275
48373,605,2022-12-30 00:00:00,Saque,-75
49962,605,2022-12-30 00:00:00,Saque,-520
61696,605,2022-12-30 00:00:00,Saque,-955
9310,861,2019-07-16 14:07:48,Saque,-355
58100,861,2022-04-22 00:10:15,Saque,-70
27199,94,2020-04-18 06:48:03,Saque,-110
31489,94,2020-10-09 01:15:07,Saque,-70
70591,94,2022-12-30 00:00:00,Saque,-300
56569,350,2022-12-28 05:01:44,Saque,-325
26587,862,2018-09-05 11:28:46,Saque,-630
45167,862,2019-08-22 06:56:02,Saque,-80
46671,862,2019-09-28 12:58:50,Saque,-130
54868,862,2021-09-18 09:50:41,Saque,-440
59671,95,2022-12-29 23:59:59,Saque,-180
67093,95,2022-12-29 23:59:59,Saque,-250
23171,351,2022-12-29 23:07:06,Saque,-850
61568,351,2022-12-29 23:59:59,Saque,-585
11349,607,2016-07-23 04:21:03,Saque,-80
60907,607,2018-08-26 00:39:42,Saque,-485
38144,96,2022-12-29 23:59:59,Saque,-160
64956,96,2022-12-29 23:59:59,Saque,-135
15920,352,2022-07-12 07:38:03,Saque,-150
19068,352,2022-12-24 11:25:10,Saque,-185
55439,352,2022-12-29 23:59:59,Saque,-310
71587,352,2022-12-29 23:59:59,Saque,-230
28789,608,2016-05-15 23:15:33,Saque,-670
32242,608,2016-05-23 23:16:09,Saque,-465
33152,608,2016-05-31 17:59:12,Saque,-420
64573,608,2019-07-01 06:56:41,Saque,-130
40049,864,2020-09-10 21:55:48,Saque,-60
42206,864,2020-09-11 11:40:16,Saque,-1030
52676,864,2021-08-22 14:40:40,Saque,-60
54465,864,2021-09-05 00:31:12,Saque,-615
69923,864,2022-01-03 14:22:06,Saque,-310
22507,97,2022-12-07 09:19:43,Saque,-225
30924,97,2022-12-29 17:53:56,Saque,-155
45766,97,2022-12-30 00:00:00,Saque,-105
47001,97,2022-12-30 00:00:00,Saque,-265
14132,609,2018-01-29 06:32:15,Saque,-200
